,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.30,2014-03-20-2014-03-24,7.6,-0.33333333333333337,1.04,0.1561305786400829,8.0
1,AS14.30,2014-03-21-2014-03-25,7.8,-0.4400000000000001,1.04,0.1665058537501269,6.8
2,AS14.30,2014-03-22-2014-03-26,7.6,-0.31999999999999995,0.9199999999999999,0.16423821262972355,7.75
3,AS14.30,2014-03-23-2014-03-27,7.630000000000001,-0.31,0.9199999999999999,0.1521067371894191,7.8
4,AS14.30,2014-03-24-2014-03-28,7.63,-0.19,0.9199999999999999,0.17753644891765674,8.4
5,AS14.30,2014-03-25-2014-03-29,7.75,-0.43,0.9199999999999999,0.17522657680883924,7.6
6,AS14.30,2014-03-26-2014-03-30,7.67,-0.63,0.9199999999999999,0.17092723828792283,7.6
7,AS14.30,2014-03-27-2014-03-31,7.830000000000001,-0.8299999999999998,1.0,0.17764688749624424,7.8
8,AS14.30,2014-03-28-2014-04-01,7.839999999999999,-0.9199999999999999,1.04,0.1770502449518752,7.6
9,AS14.30,2014-03-29-2014-04-02,7.8,-1.0399999999999998,0.96,0.16011769055190744,8.0
10,AS14.30,2014-03-30-2014-04-03,7.720000000000001,-0.72,0.9600000000000002,0.15864739356134736,7.8
11,AS14.30,2014-03-31-2014-04-04,7.76,-0.72,0.9600000000000002,0.16462543805707958,8.0
12,AS14.30,2014-04-01-2014-04-05,7.840000000000001,-0.72,0.96,0.13123140367187208,8.0
13,AS14.30,2014-04-02-2014-04-06,7.88,-0.72,0.9199999999999999,0.11800902103184718,7.6
14,AS14.30,2014-04-03-2014-04-07,7.88,-0.6,1.0,0.10965057236593068,7.8
15,AS14.30,2014-04-04-2014-04-08,7.839999999999999,-0.76,1.0,0.11642050372934118,7.75
16,AS14.30,2014-04-05-2014-04-09,7.830000000000001,-0.62,1.0,0.12009957330875234,8.2
17,AS14.30,2014-04-06-2014-04-10,7.869999999999999,-0.6599999999999999,1.0,0.13330035441433222,7.666666666666668
18,AS14.30,2014-04-07-2014-04-11,7.803333333333333,-0.5533333333333333,0.9333333333333333,0.14444468365712748,7.8
19,AS14.30,2014-04-08-2014-04-12,7.843333333333334,-0.7533333333333333,0.9733333333333333,0.1323210816938371,7.2
20,AS14.30,2014-04-09-2014-04-13,7.723333333333334,-0.9533333333333334,0.9733333333333333,0.11629314121470835,7.75
21,AS14.30,2014-04-10-2014-04-14,7.723333333333334,-0.9033333333333333,0.9733333333333333,0.11827007753827297,7.6
22,AS14.30,2014-04-11-2014-04-15,7.6033333333333335,-0.9833333333333332,0.9733333333333334,0.11602489245693348,8.4
23,AS14.30,2014-04-12-2014-04-16,7.75,-0.93,1.1199999999999999,0.12504367795711074,7.6
24,AS14.30,2014-04-13-2014-04-17,7.709999999999999,-0.89,1.08,0.14502748362164347,7.4
25,AS14.30,2014-04-14-2014-04-18,7.75,-0.8099999999999999,1.08,0.13749500870277442,7.8
26,AS14.30,2014-04-15-2014-04-19,7.76,-1.0,1.08,0.12330163185899765,7.75
27,AS14.30,2014-04-16-2014-04-20,7.790000000000001,-0.9700000000000001,1.08,0.12066395403188254,7.8
28,AS14.30,2014-04-17-2014-04-21,7.67,-1.2100000000000002,1.0,0.10452001316764792,8.0
29,AS14.30,2014-04-18-2014-04-22,7.75,-1.21,1.04,0.10199622503235925,7.6
30,AS14.30,2014-04-19-2014-04-23,7.790000000000001,-1.25,1.04,0.11247723515425241,8.2
31,AS14.30,2014-04-20-2014-04-24,7.869999999999999,-1.2500000000000002,1.08,0.11934606939222359,7.5
32,AS14.30,2014-04-21-2014-04-25,7.8199999999999985,-1.2,1.08,0.1257460578762136,7.8
33,AS14.30,2014-04-22-2014-04-26,7.8199999999999985,-1.12,1.08,0.1725400074412445,7.8
34,AS14.30,2014-04-23-2014-04-27,7.779999999999999,-1.16,1.04,0.16802939822702195,8.0
35,AS14.30,2014-04-24-2014-04-28,7.859999999999999,-1.08,1.04,0.19003948826829237,8.0
36,AS14.30,2014-04-25-2014-04-29,7.82,-1.04,1.0,0.19739927044571642,7.8
37,AS14.30,2014-04-26-2014-04-30,7.88,-1.08,1.0,0.20138820049337885,8.2
38,AS14.30,2014-04-27-2014-05-01,7.959999999999999,-1.04,1.0,0.1649874216030618,8.0
39,AS14.30,2014-04-28-2014-05-02,8.0,-1.04,1.0,0.16694652599492094,7.8
40,AS14.30,2014-04-29-2014-05-03,7.959999999999999,-1.08,1.0,0.16260599816261573,7.8
