,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.31,2014-04-02-2014-04-06,6.813333333333334,0.36,0.5733333333333334,0.19575778127290536,6.6
1,AS14.31,2014-04-03-2014-04-07,6.8,0.4,0.4800000000000001,0.17818846394785587,7.0
2,AS14.31,2014-04-04-2014-04-08,6.88,0.4,0.4,0.16690744354547596,7.0
3,AS14.31,2014-04-05-2014-04-09,6.92,0.36,0.44000000000000006,0.1840787090806377,7.2
4,AS14.31,2014-04-06-2014-04-10,6.88,0.27999999999999997,0.44000000000000006,0.17570543871097224,7.8
5,AS14.31,2014-04-07-2014-04-11,7.12,0.4,0.64,0.1967020224480223,7.0
6,AS14.31,2014-04-08-2014-04-12,7.2,0.4800000000000001,0.76,0.21151186368108715,6.8
7,AS14.31,2014-04-09-2014-04-13,7.159999999999999,0.24000000000000005,0.8400000000000001,0.25779413017539987,6.2
8,AS14.31,2014-04-10-2014-04-14,7.0,0.039999999999999994,0.72,0.23826996655790791,7.0
9,AS14.31,2014-04-11-2014-04-15,6.959999999999999,-0.040000000000000015,0.75,0.23054366899835843,6.75
10,AS14.31,2014-04-12-2014-04-16,6.75,-0.16,0.61,0.20743317970371336,7.0
11,AS14.31,2014-04-13-2014-04-17,6.75,-0.15999999999999998,0.65,0.19838751474754626,6.8
12,AS14.31,2014-04-14-2014-04-18,6.75,-1.1102230246251566e-17,0.61,0.14026834474032918,7.8
13,AS14.31,2014-04-15-2014-04-19,7.07,0.32,0.85,0.20839161587939983,8.0
14,AS14.31,2014-04-16-2014-04-20,7.2700000000000005,0.5599999999999999,1.02,0.2563799320395489,6.4
15,AS14.31,2014-04-17-2014-04-21,7.2,0.6,1.0,0.2495895351074863,7.0
16,AS14.31,2014-04-18-2014-04-22,7.2,0.4800000000000001,1.0,0.24304333880613868,7.0
17,AS14.31,2014-04-19-2014-04-23,7.24,0.6,1.0399999999999998,0.2545248202876202,6.5
18,AS14.31,2014-04-20-2014-04-24,6.9799999999999995,0.49000000000000005,0.95,0.1903269704705226,7.0
19,AS14.31,2014-04-21-2014-04-25,6.779999999999999,0.45,0.8300000000000001,0.1554003490597153,7.0
20,AS14.31,2014-04-22-2014-04-26,6.9,0.4766666666666667,0.95,0.22694124960461828,7.4
21,AS14.31,2014-04-23-2014-04-27,6.9799999999999995,0.6766666666666666,0.99,0.21596807234202542,6.8
22,AS14.31,2014-04-24-2014-04-28,6.9399999999999995,0.6766666666666665,0.95,0.21200973900869205,7.0
23,AS14.31,2014-04-25-2014-04-29,7.040000000000001,0.6933333333333332,1.0,0.20685363248894922,7.0
24,AS14.31,2014-04-26-2014-04-30,7.040000000000001,0.5733333333333334,0.96,0.18871032511038038,7.0
25,AS14.31,2014-04-27-2014-05-01,7.040000000000001,0.6666666666666666,0.96,0.10152567720047471,7.0
26,AS14.31,2014-04-28-2014-05-02,6.959999999999999,0.6666666666666666,0.9199999999999999,0.12930390079698903,7.4
27,AS14.31,2014-04-29-2014-05-03,7.08,0.7066666666666667,1.0,0.1171783550427344,7.2
28,AS14.31,2014-04-30-2014-05-04,7.12,0.8,1.0,0.09523274674798878,7.0
