,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.24,2014-05-11-2014-05-15,6.67,-0.57,0.47000000000000003,0.06205044775155424,7.0
1,AS14.24,2014-05-12-2014-05-16,6.62,-0.37,0.47000000000000003,0.057347141819175516,7.6
2,AS14.24,2014-05-13-2014-05-17,6.74,-0.29000000000000004,0.55,0.044562027671877745,7.2
3,AS14.24,2014-05-14-2014-05-18,6.6800000000000015,-0.28,0.52,0.039053622332340804,7.4
4,AS14.24,2014-05-15-2014-05-19,7.12,-0.030000000000000006,0.75,0.02821649568826003,7.0
5,AS14.24,2014-05-16-2014-05-20,7.24,-0.07000000000000002,0.8699999999999999,0.026219010367789137,6.2
6,AS14.24,2014-05-17-2014-05-21,7.080000000000001,-0.030000000000000016,0.75,0.03206501404549308,6.6
7,AS14.24,2014-05-18-2014-05-22,6.88,0.16999999999999998,0.71,0.03448184094574469,6.8
8,AS14.24,2014-05-19-2014-05-23,6.8,0.17,0.7100000000000001,0.0313805526251144,7.2
9,AS14.24,2014-05-20-2014-05-24,6.76,0.12000000000000002,0.7200000000000001,0.03207285104986064,7.0
10,AS14.24,2014-05-21-2014-05-25,6.76,0.17,0.7200000000000001,0.032363636668866144,7.0
11,AS14.24,2014-05-22-2014-05-26,6.919999999999999,0.29,0.8400000000000001,0.02270239005640002,6.2
12,AS14.24,2014-05-23-2014-05-27,6.840000000000001,0.27,0.8133333333333332,0.02715499200900424,6.6
13,AS14.24,2014-05-24-2014-05-28,6.8,0.31,0.7933333333333332,0.0445537196392375,7.0
14,AS14.24,2014-05-25-2014-05-29,6.76,0.22999999999999998,0.7933333333333333,0.04597856237975747,7.4
15,AS14.24,2014-05-26-2014-05-30,6.839999999999999,0.22000000000000003,0.8333333333333334,0.04392285075164236,7.0
16,AS14.24,2014-05-27-2014-05-31,6.840000000000001,0.26,0.8333333333333333,0.08587967643470147,6.833333333333332
17,AS14.24,2014-05-28-2014-06-01,6.966666666666666,-0.039999999999999994,0.8333333333333334,0.0824723372574739,6.75
18,AS14.24,2014-05-29-2014-06-02,6.996666666666667,0.026666666666666672,0.9333333333333332,0.07063722352709581,7.8
19,AS14.24,2014-05-30-2014-06-03,7.156666666666666,0.18666666666666665,0.9733333333333334,0.08521824876797875,7.0
20,AS14.24,2014-05-31-2014-06-04,7.076666666666666,0.24666666666666667,0.9333333333333332,0.08735837012991261,7.0
21,AS14.24,2014-06-01-2014-06-05,7.076666666666666,0.046666666666666655,0.9333333333333332,0.07532300205848225,7.5
