,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.05,2014-03-17-2014-03-21,6.94,0.37,0.79,0.09978244286629673,3.75
1,AS14.05,2014-03-18-2014-03-22,6.49,0.05,0.51,0.08682053714092855,4.4
2,AS14.05,2014-03-19-2014-03-23,5.87,-0.27999999999999997,0.10999999999999996,0.08122993535896159,3.75
3,AS14.05,2014-03-20-2014-03-24,5.2700000000000005,-0.8800000000000001,-0.24,0.05579885678819603,5.333333333333333
4,AS14.05,2014-03-21-2014-03-25,4.8966666666666665,-1.28,-0.33333333333333337,0.04030087451181711,5.5
5,AS14.05,2014-03-22-2014-03-26,4.546666666666667,-1.3800000000000001,-0.4833333333333333,0.038108631770791004,5.8
6,AS14.05,2014-03-23-2014-03-27,4.956666666666667,-1.1,-0.24333333333333335,0.049831605354471634,6.2
7,AS14.05,2014-03-24-2014-03-28,5.316666666666666,-0.82,0.07666666666666665,0.041847942538512345,6.4
8,AS14.05,2014-03-25-2014-03-29,5.846666666666667,-0.5,0.4766666666666667,0.06142540449407672,6.2
9,AS14.05,2014-03-26-2014-03-30,6.02,-0.45999999999999996,0.57,0.06821592881645626,6.8
10,AS14.05,2014-03-27-2014-03-31,6.279999999999999,-0.44000000000000006,0.72,0.07143689133151063,7.0
11,AS14.05,2014-03-28-2014-04-01,6.5200000000000005,-0.32,0.8800000000000001,0.07162691640377875,7.0
12,AS14.05,2014-03-29-2014-04-02,6.6800000000000015,-0.36,0.96,0.07718722802496776,7.2
13,AS14.05,2014-03-30-2014-04-03,6.840000000000001,-0.4800000000000001,0.9199999999999999,0.06685288872189929,7.0
14,AS14.05,2014-03-31-2014-04-04,7.0,-0.4800000000000001,0.96,0.06016029151364598,7.5
15,AS14.05,2014-04-01-2014-04-05,7.140000000000001,-0.4,0.96,0.06294971998866129,6.8
16,AS14.05,2014-04-02-2014-04-06,7.1,-0.48,0.96,0.06279705049632628,6.75
17,AS14.05,2014-04-03-2014-04-07,7.05,-0.49000000000000005,0.9099999999999999,0.061543561125273746,6.75
18,AS14.05,2014-04-04-2014-04-08,6.959999999999999,-0.24000000000000005,0.75,0.06801822011000097,7.0
19,AS14.05,2014-04-05-2014-04-09,6.959999999999999,-0.030000000000000006,0.7,0.09045070595312306,7.2
20,AS14.05,2014-04-06-2014-04-10,6.9,0.13,0.7,0.07926243715295478,7.0
21,AS14.05,2014-04-07-2014-04-11,6.94,0.25,0.62,0.08271295957749851,7.0
22,AS14.05,2014-04-08-2014-04-12,6.99,0.020000000000000018,0.67,0.07920099214455759,7.5
23,AS14.05,2014-04-09-2014-04-13,7.140000000000001,0.03666666666666668,0.8699999999999999,0.08500151278158008,6.4
24,AS14.05,2014-04-10-2014-04-14,7.0200000000000005,-0.2533333333333333,0.8,0.07462241124664143,7.0
25,AS14.05,2014-04-11-2014-04-15,6.9799999999999995,-0.3733333333333333,0.76,0.08341229698931743,7.2
26,AS14.05,2014-04-12-2014-04-16,7.0200000000000005,-0.5333333333333333,0.8,0.08561913316335386,6.6
27,AS14.05,2014-04-13-2014-04-17,6.9399999999999995,-0.1733333333333333,0.72,0.09876705283700578,7.5
28,AS14.05,2014-04-14-2014-04-18,6.94,-0.19000000000000003,0.72,0.09897505759313964,7.2
29,AS14.05,2014-04-15-2014-04-19,7.1,-0.11000000000000001,0.8,0.09080776653710532,7.2
30,AS14.05,2014-04-16-2014-04-20,7.140000000000001,-0.39,0.8400000000000001,0.08642505531416825,7.2
31,AS14.05,2014-04-17-2014-04-21,7.140000000000001,-0.39,0.8800000000000001,0.08565066069715635,7.2
32,AS14.05,2014-04-18-2014-04-22,7.26,-0.39,0.96,0.07521256552377517,7.2
33,AS14.05,2014-04-19-2014-04-23,7.2,-0.64,0.96,0.06836846345677969,7.2
34,AS14.05,2014-04-20-2014-04-24,7.2,-0.63,1.0,0.06406527872687066,7.2
35,AS14.05,2014-04-21-2014-04-25,7.2,-0.63,1.0,0.06679922448216283,7.8
36,AS14.05,2014-04-22-2014-04-26,7.32,-0.6699999999999999,1.0,0.0864770050583515,7.4
37,AS14.05,2014-04-23-2014-04-27,7.360000000000001,-0.8699999999999999,1.0,0.07767190568642088,7.0
38,AS14.05,2014-04-24-2014-04-28,7.32,-0.79,1.0,0.06354345181431909,6.8
39,AS14.05,2014-04-25-2014-04-29,7.239999999999999,-0.56,0.96,0.06390225800645524,7.0
40,AS14.05,2014-04-26-2014-04-30,7.2,-0.44000000000000006,0.96,0.06641341726732294,6.8
41,AS14.05,2014-04-27-2014-05-01,7.0,-0.31999999999999995,0.96,0.03143860010011214,7.0
42,AS14.05,2014-04-28-2014-05-02,6.92,-0.24,0.96,0.029037551580003547,6.75
43,AS14.05,2014-04-29-2014-05-03,6.87,-0.06999999999999999,0.96,0.037870796371887346,7.0
44,AS14.05,2014-04-30-2014-05-04,6.909999999999999,-0.1,1.0,0.044153843928709136,6.333333333333332
