,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.08,2014-03-17-2014-03-21,6.360000000000001,-0.2,0.64,0.03270605211980531,6.4
1,AS14.08,2014-03-18-2014-03-22,6.56,-0.27999999999999997,0.7600000000000001,0.03604123189916411,7.2
2,AS14.08,2014-03-19-2014-03-23,6.720000000000001,-0.28,0.8,0.038779924620438645,6.8
3,AS14.08,2014-03-20-2014-03-24,6.68,-0.4,0.8,0.03543807452877333,7.2
4,AS14.08,2014-03-21-2014-03-25,6.840000000000001,-0.48,0.8400000000000001,0.027312831362097834,6.5
5,AS14.08,2014-03-22-2014-03-26,6.82,-0.45,0.82,0.043424649512895666,6.333333333333332
6,AS14.08,2014-03-23-2014-03-27,6.806666666666667,-0.37,0.76,0.05638065889455283,6.25
7,AS14.08,2014-03-24-2014-03-28,6.616666666666665,-0.38,0.7,0.05125564622611345,7.166666666666668
8,AS14.08,2014-03-25-2014-03-29,6.69,-0.25333333333333335,0.7,0.04698288779906852,6.8
9,AS14.08,2014-03-26-2014-03-30,6.609999999999999,-0.13333333333333333,0.62,0.05929277106921993,7.6
10,AS14.08,2014-03-27-2014-03-31,6.83,-0.08333333333333333,0.76,0.05717942280903483,7.2
11,AS14.08,2014-03-28-2014-04-01,7.003333333333335,-0.2833333333333333,0.86,0.05224789345397024,6.6
12,AS14.08,2014-03-29-2014-04-02,7.073333333333333,-0.31333333333333335,0.9199999999999999,0.05059385051662459,7.0
13,AS14.08,2014-03-30-2014-04-03,7.039999999999999,-0.27999999999999997,0.9866666666666666,0.061358603518596566,7.5
14,AS14.08,2014-03-31-2014-04-04,7.18,-0.22999999999999998,1.1166666666666667,0.05189398239739693,7.4
15,AS14.08,2014-04-01-2014-04-05,7.140000000000001,-0.19,1.1166666666666667,0.06178988031668196,7.6
16,AS14.08,2014-04-02-2014-04-06,7.220000000000001,0.009999999999999998,1.1666666666666665,0.0507751564573804,7.0
17,AS14.08,2014-04-03-2014-04-07,7.3,0.09,1.2066666666666666,0.0696118737445334,6.5
18,AS14.08,2014-04-04-2014-04-08,7.2,0.04,1.04,0.06548795506266786,6.25
19,AS14.08,2014-04-05-2014-04-09,6.95,0.04,0.89,0.06733641373830103,7.6
20,AS14.08,2014-04-06-2014-04-10,6.99,0.24,0.93,0.08296823800402031,7.6
21,AS14.08,2014-04-07-2014-04-11,6.99,0.36,0.8800000000000001,0.09633930077864347,7.0
22,AS14.08,2014-04-08-2014-04-12,6.99,0.36,0.8400000000000001,0.08085016185063922,7.6
23,AS14.08,2014-04-09-2014-04-13,7.209999999999999,0.41,0.9800000000000001,0.0701859225633692,6.6
24,AS14.08,2014-04-10-2014-04-14,7.279999999999999,0.39999999999999997,1.0,0.07509328668145157,6.4
25,AS14.08,2014-04-11-2014-04-15,7.039999999999999,0.0,0.8400000000000001,0.04059681595108582,6.6
26,AS14.08,2014-04-12-2014-04-16,6.840000000000001,-0.24000000000000005,0.8,0.039489177401578826,6.2
27,AS14.08,2014-04-13-2014-04-17,6.6800000000000015,-0.44000000000000006,0.8,0.05392000305572675,6.0
28,AS14.08,2014-04-14-2014-04-18,6.36,-0.52,0.6799999999999999,0.06276298112635101,7.8
29,AS14.08,2014-04-15-2014-04-19,6.6,-0.27999999999999997,0.8,0.05758294269240878,6.4
30,AS14.08,2014-04-16-2014-04-20,6.6,-0.36,0.8400000000000001,0.05174462983330484,6.4
31,AS14.08,2014-04-17-2014-04-21,6.56,-0.44000000000000006,0.7999999999999999,0.043884150483778146,6.0
32,AS14.08,2014-04-18-2014-04-22,6.5200000000000005,-0.36000000000000004,0.72,0.03992782560636289,5.6
33,AS14.08,2014-04-19-2014-04-23,6.44,-0.27999999999999997,0.6799999999999999,0.05511463382722239,6.666666666666668
34,AS14.08,2014-04-20-2014-04-24,6.213333333333333,-0.49333333333333335,0.6399999999999999,0.07291523734014971,6.333333333333332
35,AS14.08,2014-04-21-2014-04-25,6.2,-0.25333333333333335,0.64,0.07759957089003239,6.0
36,AS14.08,2014-04-22-2014-04-26,6.119999999999999,-0.15333333333333332,0.5700000000000001,0.0811763428455709,6.0
37,AS14.08,2014-04-23-2014-04-27,6.12,-0.2,0.6233333333333333,0.0667823216707626,5.8
38,AS14.08,2014-04-24-2014-04-28,6.16,-0.36,0.6633333333333333,0.04623759931274246,5.75
39,AS14.08,2014-04-25-2014-04-29,5.976666666666667,-0.47666666666666674,0.5133333333333334,0.026835646614463853,6.666666666666668
40,AS14.08,2014-04-26-2014-04-30,6.043333333333334,-0.5766666666666668,0.5533333333333333,0.028136452091456283,7.0
41,AS14.08,2014-04-27-2014-05-01,6.243333333333334,-0.39666666666666667,0.6633333333333333,0.026163507913160272,7.2
42,AS14.08,2014-04-28-2014-05-02,6.483333333333334,-0.30999999999999994,0.7300000000000001,0.061425142020826315,7.4
43,AS14.08,2014-04-29-2014-05-03,6.803333333333333,-0.06999999999999999,0.8099999999999999,0.1013374049019908,6.8
44,AS14.08,2014-04-30-2014-05-04,7.013333333333333,-0.06,0.96,0.10379369776396316,6.666666666666668
