,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.25,2014-04-08-2014-04-12,7.33,0.06,0.56,0.12514893041559677,6.6
1,AS14.25,2014-04-09-2014-04-13,7.05,-0.12000000000000002,0.43999999999999995,0.0965731660336376,6.4
2,AS14.25,2014-04-10-2014-04-14,6.85,-2.2204460492503132e-17,0.44000000000000006,0.09453940090686516,6.5
3,AS14.25,2014-04-11-2014-04-15,6.85,-0.10000000000000002,0.33999999999999997,0.0820621899642271,7.2
4,AS14.25,2014-04-12-2014-04-16,6.74,-0.01000000000000002,0.36,0.07206556602820863,6.5
5,AS14.25,2014-04-13-2014-04-17,6.640000000000001,0.029999999999999992,0.24000000000000005,0.08751098332146776,6.25
6,AS14.25,2014-04-14-2014-04-18,6.57,0.06000000000000001,0.16,0.09453425930428898,7.5
7,AS14.25,2014-04-15-2014-04-19,6.790000000000001,-0.21000000000000002,0.12,0.10753750916524049,6.8
8,AS14.25,2014-04-16-2014-04-20,6.85,-0.16,0.12,0.09691424142956515,7.4
9,AS14.25,2014-04-17-2014-04-21,6.890000000000001,-0.27999999999999997,0.16,0.09397603630575452,8.25
10,AS14.25,2014-04-18-2014-04-22,7.24,-0.22999999999999998,0.36,0.0951594711473632,6.5
11,AS14.25,2014-04-19-2014-04-23,7.290000000000001,-0.27999999999999997,0.36,0.09560177924848665,6.0
12,AS14.25,2014-04-20-2014-04-24,6.99,-0.37,0.36,0.08153209610160914,6.25
13,AS14.25,2014-04-21-2014-04-25,6.88,-0.42000000000000004,0.31,0.08704744697880212,7.0
14,AS14.25,2014-04-22-2014-04-26,6.8,-0.24,0.35,0.10312957897336728,7.4
15,AS14.25,2014-04-23-2014-04-27,6.63,-0.29,0.31,0.08202839532719211,7.2
16,AS14.25,2014-04-24-2014-04-28,6.7700000000000005,-0.19,0.39,0.09110426189971645,6.0
17,AS14.25,2014-04-25-2014-04-29,6.769999999999999,-0.19,0.27,0.09054411497593315,6.2
18,AS14.25,2014-04-26-2014-04-30,6.760000000000001,0.020000000000000018,0.24000000000000005,0.10120835134316257,7.0
19,AS14.25,2014-04-27-2014-05-01,6.76,-0.27999999999999997,0.12000000000000004,0.08442576079051854,6.5
20,AS14.25,2014-04-28-2014-05-02,6.58,-0.43,-0.039999999999999994,0.10750854390320597,6.4
21,AS14.25,2014-04-29-2014-05-03,6.42,-0.48,-0.12,0.09509685700622494,7.2
22,AS14.25,2014-04-30-2014-05-04,6.660000000000001,-0.039999999999999994,0.12,0.0992581340926588,6.666666666666668
