,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.29,2014-04-02-2014-04-06,7.94,-0.24,0.82,0.12438329014359621,7.2
1,AS14.29,2014-04-03-2014-04-07,7.68,-0.41,0.56,0.1327488808267638,7.8
2,AS14.29,2014-04-04-2014-04-08,7.789999999999999,-0.37,0.7100000000000001,0.12252402510360609,7.6
3,AS14.29,2014-04-05-2014-04-09,7.709999999999999,-0.039999999999999994,0.6399999999999999,0.1331795157070834,8.6
4,AS14.29,2014-04-06-2014-04-10,7.790000000000001,-0.11999999999999997,0.76,0.13673184523199589,7.2
5,AS14.29,2014-04-07-2014-04-11,7.6800000000000015,-0.07999999999999997,0.72,0.1176004231692672,8.25
6,AS14.29,2014-04-08-2014-04-12,7.890000000000001,0.24,0.8300000000000001,0.10161255970017838,8.2
7,AS14.29,2014-04-09-2014-04-13,7.969999999999999,0.4,0.75,0.08909797058269261,8.0
8,AS14.29,2014-04-10-2014-04-14,8.05,0.16,0.8699999999999999,0.10364882573678391,8.25
9,AS14.29,2014-04-11-2014-04-15,7.9799999999999995,-0.020000000000000018,0.79,0.10959669974602182,7.8
10,AS14.29,2014-04-12-2014-04-16,8.1,-0.06000000000000001,0.8699999999999999,0.11217896651246473,7.6
11,AS14.29,2014-04-13-2014-04-17,7.970000000000001,-0.1,0.8800000000000001,0.1100176838066927,8.0
12,AS14.29,2014-04-14-2014-04-18,7.93,-0.15,0.8099999999999999,0.12597498127338097,7.0
13,AS14.29,2014-04-15-2014-04-19,7.7299999999999995,-0.10999999999999999,0.65,0.11191004374170052,7.5
14,AS14.29,2014-04-16-2014-04-20,7.58,-0.10999999999999999,0.6,0.07411683933465671,7.2
15,AS14.29,2014-04-17-2014-04-21,7.460000000000001,-0.10999999999999999,0.48,0.08989170339639187,6.4
16,AS14.29,2014-04-18-2014-04-22,7.220000000000001,-0.31,0.32,0.10225219926445846,7.6
17,AS14.29,2014-04-19-2014-04-23,7.140000000000001,-0.14,0.39,0.09025834273426223,7.8
18,AS14.29,2014-04-20-2014-04-24,7.3,0.020000000000000007,0.55,0.11341430633307814,7.5
19,AS14.29,2014-04-21-2014-04-25,7.3,0.12,0.55,0.14475248399785878,6.0
20,AS14.29,2014-04-22-2014-04-26,7.06,0.12,0.47000000000000003,0.1764667247559068,6.5
21,AS14.29,2014-04-23-2014-04-27,7.08,0.010000000000000009,0.47000000000000003,0.15215263975075774,7.0
22,AS14.29,2014-04-24-2014-04-28,6.959999999999999,-0.19,0.43,0.14894880665334476,7.6
23,AS14.29,2014-04-25-2014-04-29,6.92,-0.14999999999999997,0.39,0.15333085406120178,7.8
24,AS14.29,2014-04-26-2014-04-30,6.9799999999999995,-0.22999999999999998,0.28,0.1385522341083615,7.6
