,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.28,2014-03-31-2014-04-04,6.909999999999999,-0.13999999999999999,0.32999999999999996,0.0939991641626377,7.6
1,AS14.28,2014-04-01-2014-04-05,7.13,-0.3,0.49000000000000005,0.09474088898443385,7.2
2,AS14.28,2014-04-02-2014-04-06,7.07,-0.42000000000000004,0.6100000000000001,0.07186950034059203,8.0
3,AS14.28,2014-04-03-2014-04-07,7.31,-0.33999999999999997,0.78,0.0855597607146149,7.8
4,AS14.28,2014-04-04-2014-04-08,7.2700000000000005,-0.38,0.73,0.075107234391276,7.0
5,AS14.28,2014-04-05-2014-04-09,7.5200000000000005,-0.48,0.93,0.09889541935815292,7.0
6,AS14.28,2014-04-06-2014-04-10,7.4,-0.52,0.8699999999999999,0.13809314670454326,7.4
7,AS14.28,2014-04-07-2014-04-11,7.44,-0.52,0.75,0.20228865563152848,7.8
8,AS14.28,2014-04-08-2014-04-12,7.4,-0.7100000000000001,0.75,0.18739377102878194,7.2
9,AS14.28,2014-04-09-2014-04-13,7.279999999999999,-0.79,0.7,0.17610868255791884,6.8
10,AS14.28,2014-04-10-2014-04-14,7.239999999999999,-0.79,0.6,0.14856322842722955,6.8
11,AS14.28,2014-04-11-2014-04-15,7.2,-0.6300000000000001,0.58,0.12724525792613237,6.2
12,AS14.28,2014-04-12-2014-04-16,6.960000000000001,-0.39,0.5,0.06777760695197962,7.8
13,AS14.28,2014-04-13-2014-04-17,6.959999999999999,-0.34,0.4,0.08192657880630194,5.8
14,AS14.28,2014-04-14-2014-04-18,6.68,-0.26,0.25,0.08039179927741316,6.75
15,AS14.28,2014-04-15-2014-04-19,6.67,-0.16,0.21666666666666665,0.06327690217240776,7.8
16,AS14.28,2014-04-16-2014-04-20,6.87,-0.2,0.33666666666666667,0.046081948658603086,8.0
17,AS14.28,2014-04-17-2014-04-21,7.230000000000001,-0.37,0.6166666666666666,0.054034817328844964,7.25
18,AS14.28,2014-04-18-2014-04-22,7.12,-0.42000000000000004,0.6666666666666666,0.06389791510100354,7.0
19,AS14.28,2014-04-19-2014-04-23,7.359999999999999,-0.31333333333333335,0.8666666666666666,0.07597066982697083,8.0
20,AS14.28,2014-04-20-2014-04-24,7.609999999999999,-0.2533333333333333,1.04,0.0956880031699767,7.0
21,AS14.28,2014-04-21-2014-04-25,7.45,-0.21333333333333332,1.04,0.11550823319781763,8.0
22,AS14.28,2014-04-22-2014-04-26,7.45,-0.16333333333333333,1.04,0.106978973250342,7.25
23,AS14.28,2014-04-23-2014-04-27,7.45,0.03666666666666666,0.9400000000000001,0.08615679247018981,7.5
24,AS14.28,2014-04-24-2014-04-28,7.55,-0.13,0.9400000000000001,0.08560516726647865,7.0
25,AS14.28,2014-04-25-2014-04-29,7.35,-0.13,0.86,0.06177881104092057,6.2
26,AS14.28,2014-04-26-2014-04-30,7.19,-0.13,0.7,0.04182147078412966,6.4
27,AS14.28,2014-04-27-2014-05-01,6.87,-0.25,0.58,0.046717582476908104,6.8
28,AS14.28,2014-04-28-2014-05-02,6.779999999999999,-0.4,0.6799999999999999,0.05254190924144184,7.4
29,AS14.28,2014-04-29-2014-05-03,6.760000000000001,-0.3,0.6799999999999999,0.04491031338497442,6.8
30,AS14.28,2014-04-30-2014-05-04,6.720000000000001,-0.34,0.6533333333333333,0.0507541336624721,7.0
