,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.09,2014-03-22-2014-03-26,6.99,0.43,0.3933333333333333,0.05747144857058649,7.8
1,AS14.09,2014-03-23-2014-03-27,7.15,0.35,0.42000000000000004,0.05031867079280872,8.25
2,AS14.09,2014-03-24-2014-03-28,7.45,0.14999999999999997,0.5700000000000001,0.05960769195682988,8.0
3,AS14.09,2014-03-25-2014-03-29,7.6,-0.030000000000000006,0.67,0.06023269195682988,7.75
4,AS14.09,2014-03-26-2014-03-30,7.909999999999999,-0.31,0.9099999999999999,0.07748510741576707,7.0
5,AS14.09,2014-03-27-2014-03-31,7.76,-0.45,0.8,0.0768886588451806,7.6
6,AS14.09,2014-03-28-2014-04-01,7.720000000000001,-0.37,0.76,0.08744421440073616,6.2
7,AS14.09,2014-03-29-2014-04-02,7.3100000000000005,-0.27999999999999997,0.56,0.07976583749441808,7.6
8,AS14.09,2014-03-30-2014-04-03,7.2299999999999995,-0.2,0.48,0.09948805971664028,7.25
9,AS14.09,2014-03-31-2014-04-04,7.13,-0.15,0.43,0.09230508870214751,7.5
10,AS14.09,2014-04-01-2014-04-05,7.2299999999999995,-0.11000000000000001,0.54,0.09876342203548084,6.8
11,AS14.09,2014-04-02-2014-04-06,7.07,-0.19,0.5800000000000001,0.11056897759103639,6.2
12,AS14.09,2014-04-03-2014-04-07,7.07,-0.32999999999999996,0.5800000000000001,0.11791666666666664,7.2
13,AS14.09,2014-04-04-2014-04-08,6.99,-0.32999999999999996,0.58,0.0990277777777778,6.5
14,AS14.09,2014-04-05-2014-04-09,6.840000000000001,-0.13,0.48,0.09064484126984129,6.0
15,AS14.09,2014-04-06-2014-04-10,6.540000000000001,0.019999999999999997,0.32999999999999996,0.07359126984126985,6.8
16,AS14.09,2014-04-07-2014-04-11,6.539999999999999,0.1,0.29,0.06867063492063492,7.0
17,AS14.09,2014-04-08-2014-04-12,6.7,0.2,0.45,0.0669345238095238,6.0
18,AS14.09,2014-04-09-2014-04-13,6.459999999999999,0.039999999999999994,0.32999999999999996,0.08408730158730157,5.8
19,AS14.09,2014-04-10-2014-04-14,6.32,-0.05000000000000001,0.24,0.09392857142857139,6.0
20,AS14.09,2014-04-11-2014-04-15,6.32,-0.2,0.24,0.10556547619047615,5.5
21,AS14.09,2014-04-12-2014-04-16,6.0600000000000005,-0.3,0.07000000000000002,0.08582521645021643,7.0
22,AS14.09,2014-04-13-2014-04-17,6.0600000000000005,-0.3,0.06,0.09402763537631956,6.6
23,AS14.09,2014-04-14-2014-04-18,6.18,-0.38,0.18,0.08253084933407898,8.0
24,AS14.09,2014-04-15-2014-04-19,6.62,-0.29,0.42000000000000004,0.08849405279728248,6.25
25,AS14.09,2014-04-16-2014-04-20,6.67,-0.29,0.47000000000000003,0.07909537855485822,6.5
26,AS14.09,2014-04-17-2014-04-21,6.87,-0.39,0.62,0.07904036412484379,6.6
27,AS14.09,2014-04-18-2014-04-22,6.790000000000001,-0.43,0.55,0.06982784418863965,6.333333333333332
28,AS14.09,2014-04-19-2014-04-23,6.736666666666667,-0.25666666666666665,0.4966666666666667,0.054724251443001436,7.2
29,AS14.09,2014-04-20-2014-04-24,6.576666666666666,-0.26666666666666666,0.4966666666666667,0.040500946969696965,7.25
30,AS14.09,2014-04-21-2014-04-25,6.7766666666666655,-0.21666666666666665,0.6466666666666667,0.05535416666666667,8.0
