,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.13,2014-03-20-2014-03-24,7.480000000000001,1.08,1.04,0.1785430455243475,7.6
1,AS14.13,2014-03-21-2014-03-25,7.720000000000001,1.16,1.3599999999999999,0.14075326335020286,8.4
2,AS14.13,2014-03-22-2014-03-26,8.120000000000001,0.8400000000000001,1.44,0.184554545763871,7.4
3,AS14.13,2014-03-23-2014-03-27,7.92,0.31999999999999995,1.3199999999999998,0.18737867175455622,7.6
4,AS14.13,2014-03-24-2014-03-28,7.959999999999999,-0.19999999999999996,1.3599999999999999,0.2306628929244261,7.2
5,AS14.13,2014-03-25-2014-03-29,7.640000000000001,-0.76,1.2,0.2431973713798224,6.2
6,AS14.13,2014-03-26-2014-03-30,7.359999999999999,-1.1199999999999999,1.0,0.2456099783857341,7.0
7,AS14.13,2014-03-27-2014-03-31,7.08,-1.16,0.9199999999999999,0.24332433168501177,7.5
8,AS14.13,2014-03-28-2014-04-01,7.1,-1.22,0.9199999999999999,0.30945517508276377,7.4
9,AS14.13,2014-03-29-2014-04-02,7.06,-1.26,0.8800000000000001,0.3165800161467895,7.6
10,AS14.13,2014-03-30-2014-04-03,7.140000000000001,-1.06,0.96,0.3033561695905363,7.8
11,AS14.13,2014-03-31-2014-04-04,7.459999999999999,-1.06,1.0,0.32057831739404674,6.8
12,AS14.13,2014-04-01-2014-04-05,7.42,-0.7799999999999999,1.04,0.2934251936786577,6.25
13,AS14.13,2014-04-02-2014-04-06,7.17,-0.43,0.99,0.26973972900696425,7.4
14,AS14.13,2014-04-03-2014-04-07,7.17,-0.27,0.99,0.25709907135250915,8.2
15,AS14.13,2014-04-04-2014-04-08,7.290000000000001,0.05,0.9899999999999999,0.22117294526840364,7.8
16,AS14.13,2014-04-05-2014-04-09,7.290000000000001,0.13000000000000003,1.0299999999999998,0.219877523033924,7.6
17,AS14.13,2014-04-06-2014-04-10,7.45,0.21000000000000002,1.0699999999999998,0.2504275495332234,6.8
18,AS14.13,2014-04-07-2014-04-11,7.56,0.27999999999999997,1.16,0.2801048974578295,6.8
19,AS14.13,2014-04-08-2014-04-12,7.44,0.4800000000000001,1.16,0.23760380507408999,6.6
20,AS14.13,2014-04-09-2014-04-13,7.12,0.36,1.04,0.2430048380013079,6.8
21,AS14.13,2014-04-10-2014-04-14,6.919999999999999,0.27999999999999997,1.0,0.257155516993992,6.0
22,AS14.13,2014-04-11-2014-04-15,6.6,-2.2204460492503132e-17,0.8400000000000001,0.2693001470728406,6.0
23,AS14.13,2014-04-12-2014-04-16,6.44,-0.16999999999999998,0.75,0.2432151601643243,6.4
24,AS14.13,2014-04-13-2014-04-17,6.359999999999999,-0.53,0.75,0.23239753171568137,3.5
25,AS14.13,2014-04-14-2014-04-18,5.74,-0.7699999999999999,0.39,0.2257657594683688,7.2
26,AS14.13,2014-04-15-2014-04-19,5.819999999999999,-0.77,0.39,0.221732169187063,6.6
27,AS14.13,2014-04-16-2014-04-20,5.94,-0.93,0.47000000000000003,0.20018223296295953,7.4
28,AS14.13,2014-04-17-2014-04-21,6.220000000000001,-1.1600000000000001,0.52,0.1639460209511489,5.75
29,AS14.13,2014-04-18-2014-04-22,6.089999999999999,-1.17,0.47000000000000003,0.209870863507315,7.4
30,AS14.13,2014-04-19-2014-04-23,6.87,-1.13,0.8699999999999999,0.2739491696344933,7.666666666666668
31,AS14.13,2014-04-20-2014-04-24,6.963333333333333,-0.8099999999999999,0.8699999999999999,0.3133410725871616,7.75
32,AS14.13,2014-04-21-2014-04-25,7.193333333333333,-0.54,1.0,0.3490178665887361,8.8
33,AS14.13,2014-04-22-2014-04-26,7.4733333333333345,-0.6199999999999999,1.1199999999999999,0.3514964662451082,8.0
34,AS14.13,2014-04-23-2014-04-27,7.923333333333335,-0.47000000000000003,1.27,0.3502763477312024,8.166666666666666
35,AS14.13,2014-04-24-2014-04-28,8.076666666666666,-0.6433333333333333,1.27,0.32231536597212246,8.5
36,AS14.13,2014-04-25-2014-04-29,8.243333333333334,-1.0933333333333333,1.3199999999999998,0.29975392007238,7.833333333333332
37,AS14.13,2014-04-26-2014-04-30,8.26,-1.2766666666666668,1.27,0.27037443371577985,8.333333333333334
38,AS14.13,2014-04-27-2014-05-01,8.166666666666668,-1.1166666666666667,1.35,0.2658310065757344,8.0
