,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.27,2014-04-03-2014-04-07,7.279999999999999,0.07999999999999999,0.48,0.08694579982530645,7.6
1,AS14.27,2014-04-04-2014-04-08,7.32,0.040000000000000015,0.52,0.08541802204752867,7.0
2,AS14.27,2014-04-05-2014-04-09,7.32,-0.07999999999999999,0.64,0.08,7.4
3,AS14.27,2014-04-06-2014-04-10,7.32,-0.07999999999999999,0.6,0.09472222222222222,5.8
4,AS14.27,2014-04-07-2014-04-11,7.08,0.2,0.44000000000000006,0.09569444444444444,7.0
5,AS14.27,2014-04-08-2014-04-12,6.959999999999999,0.05000000000000001,0.38,0.09424568965517241,8.75
6,AS14.27,2014-04-09-2014-04-13,7.19,0.27,0.52,0.1074449233716475,7.6
7,AS14.27,2014-04-10-2014-04-14,7.31,0.02999999999999998,0.52,0.10119492337164751,7.2
8,AS14.27,2014-04-11-2014-04-15,7.2700000000000005,-0.050000000000000024,0.56,0.09424875716411765,7.8
9,AS14.27,2014-04-12-2014-04-16,7.67,-0.41,0.8800000000000001,0.10073218386813261,7.6
10,AS14.27,2014-04-13-2014-04-17,7.790000000000001,-0.41999999999999993,0.9400000000000001,0.10551660625777814,8.6
11,AS14.27,2014-04-14-2014-04-18,7.760000000000001,-0.5199999999999999,0.9199999999999999,0.10127570587463634,7.5
12,AS14.27,2014-04-15-2014-04-19,7.74,-0.41,0.8600000000000001,0.09609304947874467,7.2
13,AS14.27,2014-04-16-2014-04-20,7.74,-0.37,0.86,0.1142197712418301,6.8
14,AS14.27,2014-04-17-2014-04-21,7.539999999999999,-0.09,0.7000000000000001,0.10620856676003738,7.8
15,AS14.27,2014-04-18-2014-04-22,7.58,-0.32999999999999996,0.7,0.10539799253034547,8.0
16,AS14.27,2014-04-19-2014-04-23,7.459999999999999,-0.32999999999999996,0.5800000000000001,0.09647983366900481,7.6
17,AS14.27,2014-04-20-2014-04-24,7.4799999999999995,-0.15999999999999998,0.6000000000000001,0.10293058063445766,7.6
18,AS14.27,2014-04-21-2014-04-25,7.5600000000000005,0.15999999999999998,0.6,0.0947443061246537,9.333333333333334
19,AS14.27,2014-04-22-2014-04-26,8.066666666666666,0.29333333333333333,0.8933333333333333,0.15148041723576483,8.0
20,AS14.27,2014-04-23-2014-04-27,8.106666666666666,0.5733333333333333,0.8933333333333333,0.15711877657399045,7.8
21,AS14.27,2014-04-24-2014-04-28,8.066666666666666,0.6133333333333333,0.8933333333333333,0.16916193543533115,7.2
22,AS14.27,2014-04-25-2014-04-29,7.986666666666667,0.25333333333333335,0.8533333333333333,0.16921328931021445,6.6
23,AS14.27,2014-04-26-2014-04-30,7.786666666666667,0.2533333333333333,0.8133333333333332,0.15900157531427123,7.6
24,AS14.27,2014-04-27-2014-05-01,7.44,0.2,0.64,0.10911891247902214,7.2
25,AS14.27,2014-04-28-2014-05-02,7.280000000000001,-0.08,0.6000000000000001,0.10796934865900379,6.4
26,AS14.27,2014-04-29-2014-05-03,7.0,0.12,0.44000000000000006,0.09977490421455935,7.4
27,AS14.27,2014-04-30-2014-05-04,7.039999999999999,0.32,0.4800000000000001,0.09958291075050708,7.666666666666668
