,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.03,2014-03-22-2014-03-26,7.970000000000001,0.020000000000000018,1.16,0.12125934322493219,7.75
1,AS14.03,2014-03-23-2014-03-27,7.959999999999999,-0.09000000000000004,1.06,0.1036208322356611,8.0
2,AS14.03,2014-03-24-2014-03-28,7.92,-0.15,1.1199999999999999,0.10450735015263209,8.6
3,AS14.03,2014-03-25-2014-03-29,8.08,-0.07,1.1600000000000001,0.11903477322004881,8.4
4,AS14.03,2014-03-26-2014-03-30,8.2,-0.030000000000000006,1.1199999999999999,0.12541125916868617,7.4
5,AS14.03,2014-03-27-2014-03-31,8.03,-0.05,1.0399999999999998,0.12390733585972709,7.6
6,AS14.03,2014-03-28-2014-04-01,8.0,-0.019999999999999973,1.02,0.12275105314924314,7.4
7,AS14.03,2014-03-29-2014-04-02,7.88,0.12000000000000002,0.8400000000000001,0.11755282321081313,7.8
8,AS14.03,2014-03-30-2014-04-03,7.719999999999999,0.16,0.72,0.10160464653907975,7.8
9,AS14.03,2014-03-31-2014-04-04,7.6,0.24,0.8,0.0860958155689959,7.6
10,AS14.03,2014-04-01-2014-04-05,7.640000000000001,0.4,0.8800000000000001,0.09225468617582142,6.8
11,AS14.03,2014-04-02-2014-04-06,7.4799999999999995,0.36,0.96,0.08812622124360663,7.4
12,AS14.03,2014-04-03-2014-04-07,7.4799999999999995,0.36,1.04,0.10120138094402926,7.4
13,AS14.03,2014-04-04-2014-04-08,7.4,0.43999999999999995,1.08,0.10524026785710541,7.8
14,AS14.03,2014-04-05-2014-04-09,7.399999999999999,0.52,1.0,0.1062434024348979,7.4
15,AS14.03,2014-04-06-2014-04-10,7.360000000000001,0.36,1.0,0.10497109473200952,7.6
16,AS14.03,2014-04-07-2014-04-11,7.5200000000000005,0.36,1.04,0.11365430828931522,7.666666666666668
17,AS14.03,2014-04-08-2014-04-12,7.573333333333335,0.3866666666666666,1.04,0.11024898938576619,7.4
18,AS14.03,2014-04-09-2014-04-13,7.573333333333333,0.3466666666666666,1.0,0.10511032002593365,7.0
19,AS14.03,2014-04-10-2014-04-14,7.413333333333334,0.22666666666666666,0.96,0.10526512650845068,7.6
20,AS14.03,2014-04-11-2014-04-15,7.453333333333333,0.18666666666666668,0.9199999999999999,0.10756284638969005,8.0
21,AS14.03,2014-04-12-2014-04-16,7.533333333333334,0.3066666666666667,0.9199999999999999,0.10647886357832637,7.25
22,AS14.03,2014-04-13-2014-04-17,7.45,0.29000000000000004,0.8699999999999999,0.10924324439454272,7.5
23,AS14.03,2014-04-14-2014-04-18,7.470000000000001,0.25,0.8699999999999999,0.10839095254118421,7.8
24,AS14.03,2014-04-15-2014-04-19,7.63,0.37,0.8699999999999999,0.13145765481550314,7.5
25,AS14.03,2014-04-16-2014-04-20,7.609999999999999,0.38,0.9099999999999999,0.1369171825560143,7.4
26,AS14.03,2014-04-17-2014-04-21,7.49,0.26,0.9099999999999999,0.11813270971917918,7.6
27,AS14.03,2014-04-18-2014-04-22,7.5600000000000005,0.29000000000000004,0.9199999999999999,0.10853198334087052,7.0
28,AS14.03,2014-04-19-2014-04-23,7.460000000000001,0.41000000000000003,0.8799999999999999,0.11783471062837106,7.4
29,AS14.03,2014-04-20-2014-04-24,7.38,0.25000000000000006,0.9199999999999999,0.09738897365770431,7.5
30,AS14.03,2014-04-21-2014-04-25,7.38,4.4408920985006264e-17,0.9199999999999999,0.08925196985701171,7.5
31,AS14.03,2014-04-22-2014-04-26,7.4,-0.09,0.9199999999999999,0.13891125891773434,7.6
32,AS14.03,2014-04-23-2014-04-27,7.4,-0.45,0.96,0.13345055037734957,7.0
33,AS14.03,2014-04-24-2014-04-28,7.4,-0.85,1.0,0.12589830457819384,7.2
34,AS14.03,2014-04-25-2014-04-29,7.360000000000001,-0.9299999999999999,1.0,0.12843725577596116,7.0
35,AS14.03,2014-04-26-2014-04-30,7.26,-0.97,1.0,0.1251421802976705,7.2
36,AS14.03,2014-04-27-2014-05-01,7.2,-1.0799999999999998,1.0,0.09859149714922547,7.6
37,AS14.03,2014-04-28-2014-05-02,7.2,-1.04,1.08,0.11235646733639912,7.75
38,AS14.03,2014-04-29-2014-05-03,7.35,-0.8400000000000001,1.08,0.1236145555554327,7.4
39,AS14.03,2014-04-30-2014-05-04,7.389999999999999,-0.96,1.04,0.1131078672401207,7.25
