,user,window,mood,arousal,valence,activity,predicted_mood
0,AS14.15,2014-03-20-2014-03-24,7.0,0.32,0.9199999999999999,0.06299452395847475,7.0
1,AS14.15,2014-03-21-2014-03-25,7.0,0.36,0.9199999999999999,0.05790421197161104,7.2
2,AS14.15,2014-03-22-2014-03-26,7.040000000000001,0.6,0.9199999999999999,0.08942978516385094,7.0
3,AS14.15,2014-03-23-2014-03-27,7.040000000000001,0.8800000000000001,0.9199999999999999,0.07521794658226447,7.2
4,AS14.15,2014-03-24-2014-03-28,7.08,1.08,0.9199999999999999,0.05464513774858604,7.0
5,AS14.15,2014-03-25-2014-03-29,7.08,0.64,0.9199999999999999,0.11983561393906225,7.4
6,AS14.15,2014-03-26-2014-03-30,7.159999999999999,0.3199999999999999,0.9199999999999999,0.16954894179894184,7.2
7,AS14.15,2014-03-27-2014-03-31,7.160000000000001,0.08000000000000004,0.96,0.12417857142857147,7.2
8,AS14.15,2014-03-28-2014-04-01,7.2,-2.2204460492503132e-17,0.96,0.1785436507936508,7.2
9,AS14.15,2014-03-29-2014-04-02,7.2,-0.08000000000000003,0.96,0.20802777777777778,7.2
10,AS14.15,2014-03-30-2014-04-03,7.24,0.27999999999999997,1.0,0.14283730158730162,7.2
11,AS14.15,2014-03-31-2014-04-04,7.2,0.56,1.0,0.12493795337545337,7.8
12,AS14.15,2014-04-01-2014-04-05,7.32,0.72,1.0,0.15256953232282178,6.2
13,AS14.15,2014-04-02-2014-04-06,7.12,0.5599999999999999,0.8,0.09952024243142668,6.8
14,AS14.15,2014-04-03-2014-04-07,7.039999999999999,0.48,0.6799999999999999,0.08297509167574954,6.8
15,AS14.15,2014-04-04-2014-04-08,6.959999999999999,0.4000000000000001,0.6,0.08297509167574954,7.0
16,AS14.15,2014-04-05-2014-04-09,6.92,0.28,0.6,0.0520534290271132,7.2
17,AS14.15,2014-04-06-2014-04-10,6.8,0.16,0.6,0.02600079744816584,7.0
18,AS14.15,2014-04-07-2014-04-11,6.959999999999999,0.27999999999999997,0.76,0.031827865117338774,7.4
19,AS14.15,2014-04-08-2014-04-12,7.08,0.4,0.8800000000000001,0.029895833333333323,7.0
20,AS14.15,2014-04-09-2014-04-13,7.12,0.76,0.96,0.029895833333333323,7.0
21,AS14.15,2014-04-10-2014-04-14,7.12,0.96,0.96,0.04511675601039635,7.0
22,AS14.15,2014-04-11-2014-04-15,7.08,0.8400000000000001,0.96,0.0435378086419753,7.0
23,AS14.15,2014-04-12-2014-04-16,7.08,0.8,1.0,0.06117504409171075,6.4
24,AS14.15,2014-04-13-2014-04-17,6.88,0.6,0.8,0.05998456790123454,6.0
25,AS14.15,2014-04-14-2014-04-18,6.68,0.12,0.6,0.112087315810434,7.0
